transaction_id,customer_id,timestamp,channel,campaign_id,product_category,region,returning_customer,prior_orders,product_views,cart_added,dwell_time_seconds,price_comparison_tabs,original_value,discount_percent,discount_amount,treated,conversion,final_value,cost,profit
DEMO_000644,CUST_0400,2025-01-27 19:00:00,Email,LOYALTY,Home,East,0,0,3,0,137,1,172.71,0.05,8.64,1,0,0.0,97.96,0.0
DEMO_000645,CUST_0641,2025-01-27 20:00:00,PPC,LOYALTY,Sports,West,1,4,4,0,183,1,175.8,0.15,26.37,1,0,0.0,87.47,0.0
DEMO_000646,CUST_0273,2025-01-27 21:00:00,Email,FLASH20,Sports,East,1,3,7,0,482,2,174.27,0.2,34.85,1,0,0.0,112.74,0.0
DEMO_000647,CUST_0383,2025-01-27 22:00:00,Organic,RETARGET,Electronics,South,0,0,3,0,134,1,99.11,0.0,0.0,0,0,0.0,65.98,0.0
DEMO_000648,CUST_0446,2025-01-27 23:00:00,PPC,WELCOME10,Beauty,East,0,0,5,0,28,0,246.06,0.0,0.0,0,0,0.0,140.76,0.0
DEMO_000649,CUST_0800,2025-01-28 00:00:00,Email,WELCOME10,Electronics,South,1,3,6,0,72,0,143.54,0.0,0.0,0,0,0.0,78.05,0.0
DEMO_000650,CUST_0706,2025-01-28 01:00:00,Email,WELCOME10,Beauty,South,0,1,9,1,221,4,28.95,0.0,0.0,0,0,0.0,18.19,0.0
DEMO_000651,CUST_0407,2025-01-28 02:00:00,Organic,RETARGET,Fashion,North,0,2,5,1,148,2,111.79,0.2,22.36,1,0,0.0,52.47,0.0
DEMO_000652,CUST_0543,2025-01-28 03:00:00,Email,FLASH20,Beauty,East,0,1,4,0,67,4,92.78,0.2,18.56,1,0,0.0,59.73,0.0
DEMO_000653,CUST_0168,2025-01-28 04:00:00,Direct,FLASH20,Sports,North,1,3,6,1,349,3,95.67,0.0,0.0,0,0,0.0,61.99,0.0
DEMO_000654,CUST_0670,2025-01-28 05:00:00,Email,LOYALTY,Home,South,1,3,7,1,292,0,146.69,0.15,22.0,1,1,124.69,75.99,48.7
DEMO_000655,CUST_0460,2025-01-28 06:00:00,Organic,FLASH20,Electronics,West,1,1,9,1,86,0,126.48,0.0,0.0,0,0,0.0,57.24,0.0
DEMO_000656,CUST_0443,2025-01-28 07:00:00,PPC,FLASH20,Sports,West,1,2,1,0,334,0,81.26,0.0,0.0,0,0,0.0,36.75,0.0
DEMO_000657,CUST_0638,2025-01-28 08:00:00,PPC,WELCOME10,Home,South,1,3,6,0,555,3,216.67,0.2,43.33,1,1,173.34,146.24,27.1
DEMO_000658,CUST_0527,2025-01-28 09:00:00,Email,WELCOME10,Fashion,West,0,1,5,0,119,2,61.79,0.2,12.36,1,0,0.0,38.9,0.0
DEMO_000659,CUST_0060,2025-01-28 10:00:00,Social,RETARGET,Beauty,North,0,1,2,0,245,4,59.94,0.0,0.0,0,0,0.0,31.92,0.0
DEMO_000660,CUST_0240,2025-01-28 11:00:00,Direct,FLASH20,Electronics,West,0,0,6,1,140,2,67.58,0.1,6.76,1,0,0.0,44.24,0.0
DEMO_000661,CUST_0147,2025-01-28 12:00:00,Email,WELCOME10,Fashion,South,0,1,5,0,202,1,134.55,0.0,0.0,0,0,0.0,88.16,0.0
DEMO_000662,CUST_0612,2025-01-28 13:00:00,Email,SUMMER15,Home,West,1,4,7,1,300,0,129.97,0.25,32.49,1,1,97.48,85.64,11.84
DEMO_000663,CUST_0029,2025-01-28 14:00:00,Direct,SUMMER15,Electronics,West,0,1,6,0,171,4,76.44,0.1,7.64,1,1,68.8,43.22,25.58
DEMO_000664,CUST_0168,2025-01-28 15:00:00,Organic,SUMMER15,Home,East,0,0,4,0,108,1,84.28,0.0,0.0,0,0,0.0,53.83,0.0
DEMO_000665,CUST_0497,2025-01-28 16:00:00,Email,SUMMER15,Electronics,East,0,0,5,0,133,2,109.96,0.0,0.0,0,0,0.0,50.43,0.0
DEMO_000666,CUST_0578,2025-01-28 17:00:00,Email,LOYALTY,Electronics,East,1,2,4,0,44,1,68.11,0.2,13.62,1,0,0.0,33.16,0.0
DEMO_000667,CUST_0419,2025-01-28 18:00:00,Organic,WELCOME10,Fashion,North,1,4,4,0,189,0,157.81,0.0,0.0,0,0,0.0,93.97,0.0
DEMO_000668,CUST_0716,2025-01-28 19:00:00,Social,SUMMER15,Beauty,North,1,3,8,0,439,0,222.92,0.0,0.0,0,0,0.0,105.65,0.0
DEMO_000669,CUST_0765,2025-01-28 20:00:00,Organic,FLASH20,Fashion,South,0,1,3,0,72,1,101.71,0.0,0.0,0,1,101.71,46.78,54.93
DEMO_000670,CUST_0110,2025-01-28 21:00:00,Direct,FLASH20,Electronics,South,0,0,8,1,438,2,128.77,0.0,0.0,0,0,0.0,61.16,0.0
DEMO_000671,CUST_0793,2025-01-28 22:00:00,Organic,RETARGET,Electronics,East,1,3,8,0,152,1,115.69,0.0,0.0,0,0,0.0,64.15,0.0
DEMO_000672,CUST_0511,2025-01-28 23:00:00,PPC,RETARGET,Home,South,1,4,10,1,93,0,203.86,0.1,20.39,1,1,183.47,114.63,68.84
DEMO_000673,CUST_0529,2025-01-29 00:00:00,Organic,SUMMER15,Electronics,East,1,3,9,0,301,0,263.88,0.0,0.0,0,0,0.0,174.95,0.0
DEMO_000674,CUST_0079,2025-01-29 01:00:00,PPC,FLASH20,Home,North,0,2,2,0,190,1,93.8,0.0,0.0,0,0,0.0,51.31,0.0
DEMO_000675,CUST_0518,2025-01-29 02:00:00,Email,WELCOME10,Home,North,0,2,11,1,135,1,111.79,0.1,11.18,1,0,0.0,63.53,0.0
DEMO_000676,CUST_0604,2025-01-29 03:00:00,Email,LOYALTY,Home,West,1,1,3,0,112,1,162.12,0.05,8.11,1,0,0.0,103.39,0.0
DEMO_000677,CUST_0483,2025-01-29 04:00:00,PPC,WELCOME10,Electronics,West,1,1,2,0,128,1,128.68,0.0,0.0,0,1,128.68,82.02,46.66
DEMO_000678,CUST_0070,2025-01-29 05:00:00,Social,WELCOME10,Sports,West,1,3,5,0,165,2,73.1,0.25,18.27,1,0,0.0,38.39,0.0
DEMO_000679,CUST_0435,2025-01-29 06:00:00,Email,LOYALTY,Electronics,South,0,2,7,1,252,1,48.82,0.1,4.88,1,1,43.94,30.1,13.84
DEMO_000680,CUST_0779,2025-01-29 07:00:00,PPC,WELCOME10,Electronics,East,0,1,6,0,206,2,84.22,0.0,0.0,0,0,0.0,55.06,0.0
DEMO_000681,CUST_0602,2025-01-29 08:00:00,Organic,FLASH20,Sports,East,0,1,3,0,284,2,127.7,0.15,19.16,1,0,0.0,81.65,0.0
DEMO_000682,CUST_0114,2025-01-29 09:00:00,Organic,WELCOME10,Electronics,South,1,5,5,0,186,2,92.28,0.0,0.0,0,0,0.0,48.5,0.0
DEMO_000683,CUST_0799,2025-01-29 10:00:00,Social,LOYALTY,Home,East,0,1,6,0,225,0,68.55,0.15,10.28,1,0,0.0,42.51,0.0
DEMO_000684,CUST_0798,2025-01-29 11:00:00,Social,LOYALTY,Beauty,East,0,1,7,0,191,1,84.86,0.0,0.0,0,0,0.0,52.59,0.0
DEMO_000685,CUST_0141,2025-01-29 12:00:00,Social,FLASH20,Home,South,0,1,9,0,678,1,251.15,0.15,37.67,1,1,213.48,127.0,86.48
DEMO_000686,CUST_0667,2025-01-29 13:00:00,Email,RETARGET,Sports,South,1,1,5,1,68,0,66.31,0.1,6.63,1,0,0.0,40.05,0.0
DEMO_000687,CUST_0338,2025-01-29 14:00:00,Organic,FLASH20,Home,South,0,0,2,0,74,2,95.64,0.0,0.0,0,0,0.0,44.97,0.0
DEMO_000688,CUST_0494,2025-01-29 15:00:00,Organic,WELCOME10,Fashion,West,0,0,4,0,89,1,87.35,0.0,0.0,0,0,0.0,44.82,0.0
DEMO_000689,CUST_0370,2025-01-29 16:00:00,PPC,WELCOME10,Sports,West,1,1,10,0,181,0,265.73,0.05,13.29,1,1,252.44,121.31,131.13
DEMO_000690,CUST_0651,2025-01-29 17:00:00,Email,SUMMER15,Electronics,West,1,4,12,1,241,0,56.8,0.0,0.0,0,0,0.0,27.27,0.0
DEMO_000691,CUST_0830,2025-01-29 18:00:00,Email,SUMMER15,Electronics,West,1,5,9,1,204,2,77.39,0.1,7.74,1,1,69.65,36.72,32.93
DEMO_000692,CUST_0662,2025-01-29 19:00:00,PPC,SUMMER15,Beauty,South,1,3,6,1,296,0,113.45,0.0,0.0,0,1,113.45,75.76,37.69
DEMO_000693,CUST_0775,2025-01-29 20:00:00,PPC,SUMMER15,Home,West,0,1,2,0,267,0,118.91,0.0,0.0,0,0,0.0,57.99,0.0
DEMO_000694,CUST_0788,2025-01-29 21:00:00,Email,FLASH20,Home,North,1,2,4,1,214,0,182.63,0.0,0.0,0,0,0.0,85.23,0.0
DEMO_000695,CUST_0075,2025-01-29 22:00:00,Social,WELCOME10,Home,West,1,0,7,0,286,0,174.34,0.0,0.0,0,1,174.34,108.54,65.8
DEMO_000696,CUST_0211,2025-01-29 23:00:00,Direct,LOYALTY,Home,South,0,1,8,0,149,2,80.32,0.0,0.0,0,0,0.0,48.12,0.0
DEMO_000697,CUST_0601,2025-01-30 00:00:00,Email,SUMMER15,Beauty,South,1,3,9,1,267,1,126.96,0.1,12.7,1,0,0.0,75.71,0.0
DEMO_000698,CUST_0491,2025-01-30 01:00:00,Direct,LOYALTY,Home,North,0,0,6,0,26,2,102.0,0.0,0.0,0,0,0.0,66.82,0.0
DEMO_000699,CUST_0041,2025-01-30 02:00:00,Email,FLASH20,Home,North,0,0,1,0,166,2,89.73,0.2,17.95,1,1,71.78,54.13,17.65
DEMO_000700,CUST_0079,2025-01-30 03:00:00,Direct,RETARGET,Electronics,South,0,0,4,0,293,2,174.18,0.0,0.0,0,0,0.0,105.15,0.0
DEMO_000701,CUST_0433,2025-01-30 04:00:00,Direct,FLASH20,Fashion,East,0,1,4,0,22,3,123.64,0.15,18.55,1,0,0.0,68.63,0.0
DEMO_000702,CUST_0513,2025-01-30 05:00:00,Email,SUMMER15,Sports,North,1,2,5,0,182,1,225.97,0.2,45.19,1,0,0.0,131.09,0.0
DEMO_000703,CUST_0139,2025-01-30 06:00:00,Social,FLASH20,Fashion,West,0,0,5,0,86,1,136.6,0.0,0.0,0,0,0.0,85.53,0.0
DEMO_000704,CUST_0142,2025-01-30 07:00:00,Direct,LOYALTY,Home,North,1,4,9,1,258,0,167.36,0.0,0.0,0,0,0.0,89.14,0.0
DEMO_000705,CUST_0107,2025-01-30 08:00:00,Direct,FLASH20,Fashion,West,0,1,8,0,154,3,32.51,0.2,6.5,1,1,26.01,14.9,11.11
DEMO_000706,CUST_0470,2025-01-30 09:00:00,Direct,FLASH20,Home,South,0,1,5,1,272,2,114.85,0.1,11.48,1,0,0.0,62.95,0.0
DEMO_000707,CUST_0006,2025-01-30 10:00:00,Organic,FLASH20,Home,South,0,0,5,0,108,4,134.05,0.05,6.7,1,0,0.0,71.94,0.0
DEMO_000708,CUST_0476,2025-01-30 11:00:00,Email,SUMMER15,Home,North,0,4,4,0,161,2,139.73,0.15,20.96,1,0,0.0,68.72,0.0
DEMO_000709,CUST_0396,2025-01-30 12:00:00,Direct,SUMMER15,Home,West,1,1,5,0,83,1,221.36,0.0,0.0,0,0,0.0,135.7,0.0
DEMO_000710,CUST_0388,2025-01-30 13:00:00,Organic,RETARGET,Sports,East,1,4,7,1,178,0,145.88,0.0,0.0,0,1,145.88,92.64,53.24
DEMO_000711,CUST_0565,2025-01-30 14:00:00,Organic,LOYALTY,Electronics,North,0,2,1,0,198,1,64.02,0.05,3.2,1,0,0.0,31.14,0.0
DEMO_000712,CUST_0435,2025-01-30 15:00:00,PPC,WELCOME10,Sports,North,1,1,11,1,99,0,140.81,0.0,0.0,0,0,0.0,78.95,0.0
DEMO_000713,CUST_0606,2025-01-30 16:00:00,Organic,RETARGET,Home,East,1,7,8,0,166,0,161.08,0.0,0.0,0,0,0.0,84.57,0.0
DEMO_000714,CUST_0636,2025-01-30 17:00:00,Email,LOYALTY,Fashion,West,1,2,6,0,72,0,84.0,0.1,8.4,1,0,0.0,48.77,0.0
DEMO_000715,CUST_0766,2025-01-30 18:00:00,Social,WELCOME10,Electronics,North,0,1,1,1,197,2,91.86,0.0,0.0,0,1,91.86,43.32,48.54
DEMO_000716,CUST_0665,2025-01-30 19:00:00,Email,LOYALTY,Fashion,North,0,1,3,1,114,0,157.57,0.0,0.0,0,0,0.0,104.76,0.0
DEMO_000717,CUST_0431,2025-01-30 20:00:00,Social,FLASH20,Home,East,1,3,6,1,565,1,110.78,0.0,0.0,0,1,110.78,51.47,59.31
DEMO_000718,CUST_0409,2025-01-30 21:00:00,Direct,RETARGET,Electronics,North,1,6,10,0,292,3,181.07,0.15,27.16,1,0,0.0,115.74,0.0
DEMO_000719,CUST_0196,2025-01-30 22:00:00,Organic,FLASH20,Electronics,South,0,0,6,0,153,2,120.36,0.0,0.0,0,1,120.36,59.55,60.81
DEMO_000720,CUST_0499,2025-01-30 23:00:00,Organic,FLASH20,Sports,North,1,0,3,1,437,1,41.48,0.0,0.0,0,1,41.48,26.02,15.46
DEMO_000721,CUST_0115,2025-01-31 00:00:00,PPC,SUMMER15,Fashion,South,0,0,2,1,160,5,113.71,0.25,28.43,1,0,0.0,58.55,0.0
DEMO_000722,CUST_0775,2025-01-31 01:00:00,Direct,SUMMER15,Home,East,1,5,6,1,389,1,92.64,0.0,0.0,0,0,0.0,58.52,0.0
DEMO_000723,CUST_0703,2025-01-31 02:00:00,Social,LOYALTY,Beauty,South,0,0,5,0,224,1,146.22,0.05,7.31,1,0,0.0,96.59,0.0
DEMO_000724,CUST_0099,2025-01-31 03:00:00,PPC,RETARGET,Beauty,South,1,2,5,0,113,1,134.11,0.0,0.0,0,0,0.0,89.21,0.0
DEMO_000725,CUST_0654,2025-01-31 04:00:00,Email,RETARGET,Sports,South,0,1,2,0,250,2,72.54,0.2,14.51,1,1,58.03,47.05,10.98
DEMO_000726,CUST_0097,2025-01-31 05:00:00,Email,LOYALTY,Beauty,East,0,1,9,0,300,1,121.22,0.15,18.18,1,0,0.0,66.41,0.0
DEMO_000727,CUST_0600,2025-01-31 06:00:00,Organic,LOYALTY,Home,North,1,2,2,0,170,1,141.12,0.0,0.0,0,0,0.0,77.42,0.0
DEMO_000728,CUST_0073,2025-01-31 07:00:00,Direct,FLASH20,Sports,North,0,1,2,1,330,0,135.41,0.2,27.08,1,0,0.0,90.6,0.0
DEMO_000729,CUST_0406,2025-01-31 08:00:00,Social,SUMMER15,Fashion,North,1,1,12,1,315,0,172.11,0.0,0.0,0,0,0.0,112.73,0.0
DEMO_000730,CUST_0548,2025-01-31 09:00:00,Email,LOYALTY,Sports,West,1,3,4,0,210,1,70.0,0.25,17.5,1,0,0.0,39.31,0.0
DEMO_000731,CUST_0607,2025-01-31 10:00:00,Direct,SUMMER15,Fashion,East,0,1,3,0,64,1,103.37,0.15,15.51,1,0,0.0,55.98,0.0
DEMO_000732,CUST_0348,2025-01-31 11:00:00,PPC,SUMMER15,Sports,North,0,0,4,1,255,0,40.69,0.1,4.07,1,1,36.62,19.19,17.43
DEMO_000733,CUST_0767,2025-01-31 12:00:00,Direct,RETARGET,Electronics,South,1,2,4,0,20,0,188.58,0.0,0.0,0,0,0.0,100.54,0.0
DEMO_000734,CUST_0645,2025-01-31 13:00:00,PPC,FLASH20,Fashion,South,1,2,8,0,167,1,117.15,0.05,5.86,1,0,0.0,65.41,0.0
DEMO_000735,CUST_0173,2025-01-31 14:00:00,Organic,SUMMER15,Electronics,North,1,1,8,0,240,0,106.67,0.0,0.0,0,0,0.0,68.38,0.0
DEMO_000736,CUST_0559,2025-01-31 15:00:00,Direct,RETARGET,Home,West,0,2,3,0,88,2,105.89,0.05,5.29,1,1,100.6,55.54,45.06
DEMO_000737,CUST_0608,2025-01-31 16:00:00,PPC,RETARGET,Beauty,West,1,4,8,0,285,2,139.23,0.15,20.88,1,1,118.35,72.34,46.01
DEMO_000738,CUST_0277,2025-01-31 17:00:00,Social,SUMMER15,Sports,North,0,1,7,0,124,3,179.16,0.0,0.0,0,0,0.0,81.71,0.0
DEMO_000739,CUST_0614,2025-01-31 18:00:00,Direct,FLASH20,Beauty,North,1,0,6,1,140,0,98.39,0.15,14.76,1,0,0.0,45.17,0.0
DEMO_000740,CUST_0748,2025-01-31 19:00:00,Email,FLASH20,Electronics,South,0,1,5,0,260,0,134.87,0.0,0.0,0,0,0.0,85.76,0.0
DEMO_000741,CUST_0680,2025-01-31 20:00:00,Email,LOYALTY,Fashion,East,0,0,7,0,392,3,134.16,0.1,13.42,1,0,0.0,65.44,0.0
DEMO_000742,CUST_0635,2025-01-31 21:00:00,Social,RETARGET,Beauty,West,1,2,9,1,240,1,41.71,0.1,4.17,1,0,0.0,28.04,0.0
DEMO_000743,CUST_0528,2025-01-31 22:00:00,PPC,FLASH20,Fashion,South,1,4,7,1,426,3,81.56,0.1,8.16,1,0,0.0,37.83,0.0
DEMO_000744,CUST_0225,2025-01-31 23:00:00,Email,LOYALTY,Sports,South,0,2,6,1,163,3,136.45,0.25,34.11,1,0,0.0,86.71,0.0
DEMO_000745,CUST_0662,2025-02-01 00:00:00,Organic,FLASH20,Sports,North,1,5,5,1,149,1,195.44,0.15,29.32,1,0,0.0,93.12,0.0
DEMO_000746,CUST_0303,2025-02-01 01:00:00,Social,RETARGET,Beauty,North,0,1,4,1,375,1,206.76,0.0,0.0,0,0,0.0,123.23,0.0
DEMO_000747,CUST_0443,2025-02-01 02:00:00,PPC,FLASH20,Fashion,North,0,0,6,0,241,0,64.64,0.0,0.0,0,0,0.0,40.34,0.0
DEMO_000748,CUST_0261,2025-02-01 03:00:00,PPC,SUMMER15,Fashion,South,0,0,8,1,119,2,175.87,0.0,0.0,0,0,0.0,88.29,0.0
DEMO_000749,CUST_0260,2025-02-01 04:00:00,Direct,FLASH20,Beauty,East,0,2,5,0,413,0,178.56,0.0,0.0,0,0,0.0,103.39,0.0
DEMO_000750,CUST_0131,2025-02-01 05:00:00,Organic,RETARGET,Home,North,0,0,1,1,217,5,135.06,0.1,13.51,1,1,121.55,85.03,36.52
DEMO_000751,CUST_0800,2025-02-01 06:00:00,Direct,LOYALTY,Fashion,North,0,1,4,1,226,0,45.2,0.25,11.3,1,0,0.0,22.12,0.0
DEMO_000752,CUST_0123,2025-02-01 07:00:00,PPC,WELCOME10,Home,West,0,1,5,0,446,2,88.08,0.15,13.21,1,0,0.0,50.22,0.0
DEMO_000753,CUST_0071,2025-02-01 08:00:00,Direct,WELCOME10,Electronics,West,1,2,13,0,382,1,117.77,0.15,17.67,1,0,0.0,67.42,0.0
DEMO_000754,CUST_0779,2025-02-01 09:00:00,Organic,FLASH20,Electronics,East,1,2,8,0,365,0,100.87,0.0,0.0,0,1,100.87,63.2,37.67
DEMO_000755,CUST_0462,2025-02-01 10:00:00,Email,RETARGET,Home,East,1,1,5,1,164,1,42.27,0.1,4.23,1,1,38.04,22.54,15.5
DEMO_000756,CUST_0364,2025-02-01 11:00:00,Direct,FLASH20,Home,East,0,1,4,1,259,0,99.73,0.0,0.0,0,0,0.0,59.68,0.0
DEMO_000757,CUST_0614,2025-02-01 12:00:00,Organic,FLASH20,Beauty,South,1,4,7,1,284,0,73.79,0.0,0.0,0,1,73.79,49.33,24.46
DEMO_000758,CUST_0319,2025-02-01 13:00:00,Email,LOYALTY,Electronics,North,0,0,5,1,143,3,146.33,0.25,36.58,1,1,109.75,89.71,20.04
DEMO_000759,CUST_0106,2025-02-01 14:00:00,Email,FLASH20,Fashion,South,1,2,8,1,121,2,139.21,0.1,13.92,1,1,125.29,63.22,62.07
DEMO_000760,CUST_0607,2025-02-01 15:00:00,Social,RETARGET,Sports,East,1,6,7,0,160,0,141.94,0.0,0.0,0,0,0.0,68.8,0.0
DEMO_000761,CUST_0146,2025-02-01 16:00:00,Email,LOYALTY,Electronics,East,0,1,4,0,283,2,94.99,0.15,14.25,1,0,0.0,51.44,0.0
DEMO_000762,CUST_0460,2025-02-01 17:00:00,PPC,LOYALTY,Electronics,East,0,1,5,1,73,3,113.2,0.2,22.64,1,1,90.56,61.47,29.09
DEMO_000763,CUST_0790,2025-02-01 18:00:00,Email,LOYALTY,Sports,East,1,1,8,1,235,0,108.01,0.25,27.0,1,0,0.0,56.82,0.0
DEMO_000764,CUST_0779,2025-02-01 19:00:00,PPC,LOYALTY,Home,North,1,1,7,1,128,0,169.21,0.0,0.0,0,0,0.0,93.39,0.0
DEMO_000765,CUST_0300,2025-02-01 20:00:00,PPC,WELCOME10,Sports,East,1,2,5,1,348,2,88.23,0.0,0.0,0,0,0.0,58.85,0.0
DEMO_000766,CUST_0649,2025-02-01 21:00:00,Organic,FLASH20,Home,West,1,1,8,1,265,1,79.78,0.0,0.0,0,1,79.78,50.66,29.12
DEMO_000767,CUST_0510,2025-02-01 22:00:00,PPC,WELCOME10,Sports,East,1,5,5,0,77,0,172.9,0.15,25.94,1,0,0.0,83.33,0.0
DEMO_000768,CUST_0399,2025-02-01 23:00:00,Email,FLASH20,Beauty,East,0,2,4,1,352,2,162.29,0.1,16.23,1,0,0.0,89.61,0.0
DEMO_000769,CUST_0116,2025-02-02 00:00:00,Organic,WELCOME10,Electronics,North,1,0,6,0,214,1,138.33,0.1,13.83,1,1,124.5,83.93,40.57
DEMO_000770,CUST_0313,2025-02-02 01:00:00,PPC,FLASH20,Electronics,West,0,0,4,0,152,1,228.31,0.2,45.66,1,1,182.65,111.34,71.31
DEMO_000771,CUST_0543,2025-02-02 02:00:00,Organic,SUMMER15,Beauty,South,0,0,7,0,519,0,287.09,0.0,0.0,0,0,0.0,132.54,0.0
DEMO_000772,CUST_0821,2025-02-02 03:00:00,Email,WELCOME10,Home,South,0,0,2,0,162,2,195.15,0.15,29.27,1,1,165.88,130.8,35.08
DEMO_000773,CUST_0004,2025-02-02 04:00:00,Email,WELCOME10,Home,South,1,5,4,0,125,0,80.13,0.1,8.01,1,0,0.0,50.52,0.0
DEMO_000774,CUST_0597,2025-02-02 05:00:00,PPC,FLASH20,Beauty,North,1,4,6,1,301,1,163.04,0.15,24.46,1,1,138.58,106.56,32.02
DEMO_000775,CUST_0704,2025-02-02 06:00:00,PPC,WELCOME10,Beauty,West,0,2,7,0,426,3,117.87,0.1,11.79,1,0,0.0,74.22,0.0
DEMO_000776,CUST_0792,2025-02-02 07:00:00,PPC,RETARGET,Beauty,East,0,1,6,0,25,5,87.09,0.25,21.77,1,1,65.32,52.79,12.53
DEMO_000777,CUST_0353,2025-02-02 08:00:00,Social,LOYALTY,Fashion,South,0,0,2,0,337,0,80.36,0.2,16.07,1,0,0.0,50.3,0.0
DEMO_000778,CUST_0098,2025-02-02 09:00:00,PPC,LOYALTY,Fashion,West,1,3,8,1,307,0,126.62,0.05,6.33,1,1,120.29,72.28,48.01
DEMO_000779,CUST_0225,2025-02-02 10:00:00,Organic,WELCOME10,Electronics,North,1,5,6,0,388,0,162.0,0.0,0.0,0,0,0.0,82.48,0.0
DEMO_000780,CUST_0708,2025-02-02 11:00:00,Organic,LOYALTY,Sports,South,0,4,7,1,399,0,208.66,0.0,0.0,0,1,208.66,98.43,110.23
DEMO_000781,CUST_0731,2025-02-02 12:00:00,Email,LOYALTY,Electronics,East,0,1,7,0,229,1,151.92,0.05,7.6,1,0,0.0,89.24,0.0
DEMO_000782,CUST_0530,2025-02-02 13:00:00,Organic,SUMMER15,Fashion,North,1,1,4,0,254,0,145.22,0.15,21.78,1,0,0.0,72.68,0.0
DEMO_000783,CUST_0102,2025-02-02 14:00:00,PPC,WELCOME10,Fashion,East,0,0,3,0,191,1,102.24,0.1,10.22,1,1,92.02,65.36,26.66
DEMO_000784,CUST_0101,2025-02-02 15:00:00,PPC,FLASH20,Electronics,West,0,3,4,1,447,2,123.65,0.15,18.55,1,0,0.0,70.86,0.0
DEMO_000785,CUST_0398,2025-02-02 16:00:00,Email,LOYALTY,Sports,East,0,2,1,0,112,1,57.24,0.0,0.0,0,0,0.0,38.86,0.0
DEMO_000786,CUST_0490,2025-02-02 17:00:00,Social,WELCOME10,Sports,North,0,0,1,1,239,3,144.66,0.1,14.47,1,1,130.19,77.92,52.27
DEMO_000787,CUST_0026,2025-02-02 18:00:00,Direct,WELCOME10,Beauty,East,0,1,3,1,333,2,136.22,0.25,34.06,1,0,0.0,74.44,0.0
DEMO_000788,CUST_0571,2025-02-02 19:00:00,Email,SUMMER15,Fashion,South,1,3,11,1,352,2,265.44,0.2,53.09,1,1,212.35,135.9,76.45
DEMO_000789,CUST_0453,2025-02-02 20:00:00,Organic,FLASH20,Beauty,East,0,1,4,0,303,1,110.18,0.0,0.0,0,0,0.0,56.83,0.0
DEMO_000790,CUST_0010,2025-02-02 21:00:00,Social,FLASH20,Fashion,East,0,1,5,0,241,4,191.73,0.15,28.76,1,0,0.0,107.33,0.0
DEMO_000791,CUST_0079,2025-02-02 22:00:00,PPC,FLASH20,Home,North,1,2,4,0,304,1,90.61,0.1,9.06,1,0,0.0,42.12,0.0
DEMO_000792,CUST_0378,2025-02-02 23:00:00,Social,SUMMER15,Fashion,North,1,2,8,1,303,0,240.73,0.0,0.0,0,0,0.0,154.47,0.0
DEMO_000793,CUST_0601,2025-02-03 00:00:00,Organic,WELCOME10,Electronics,North,0,0,7,1,497,1,215.35,0.0,0.0,0,0,0.0,101.79,0.0
DEMO_000794,CUST_0687,2025-02-03 01:00:00,Direct,WELCOME10,Electronics,North,0,3,4,0,109,1,186.68,0.0,0.0,0,0,0.0,122.93,0.0
DEMO_000795,CUST_0359,2025-02-03 02:00:00,Direct,WELCOME10,Electronics,South,1,4,4,1,353,3,115.25,0.15,17.29,1,1,97.96,62.44,35.52
DEMO_000796,CUST_0246,2025-02-03 03:00:00,Email,LOYALTY,Electronics,North,0,0,4,0,173,3,101.49,0.0,0.0,0,0,0.0,56.4,0.0
DEMO_000797,CUST_0806,2025-02-03 04:00:00,PPC,LOYALTY,Electronics,West,1,4,4,0,199,1,94.92,0.05,4.75,1,0,0.0,63.76,0.0
DEMO_000798,CUST_0381,2025-02-03 05:00:00,Organic,FLASH20,Home,West,0,0,5,0,466,1,72.4,0.0,0.0,0,0,0.0,44.89,0.0
DEMO_000799,CUST_0262,2025-02-03 06:00:00,Email,WELCOME10,Beauty,North,0,2,6,0,463,1,138.44,0.0,0.0,0,0,0.0,71.18,0.0
DEMO_000800,CUST_0368,2025-02-03 07:00:00,PPC,FLASH20,Beauty,South,0,2,5,1,447,2,100.31,0.0,0.0,0,0,0.0,52.19,0.0
DEMO_000801,CUST_0010,2025-02-03 08:00:00,Direct,RETARGET,Fashion,East,1,3,12,1,186,0,133.25,0.0,0.0,0,0,0.0,64.55,0.0
DEMO_000802,CUST_0251,2025-02-03 09:00:00,Email,SUMMER15,Home,East,0,0,4,0,127,4,121.08,0.1,12.11,1,0,0.0,72.28,0.0
DEMO_000803,CUST_0429,2025-02-03 10:00:00,PPC,FLASH20,Electronics,East,0,0,3,0,77,0,69.19,0.0,0.0,0,0,0.0,41.65,0.0
DEMO_000804,CUST_0765,2025-02-03 11:00:00,Direct,FLASH20,Electronics,West,0,1,5,0,417,2,180.83,0.0,0.0,0,1,180.83,118.36,62.47
DEMO_000805,CUST_0614,2025-02-03 12:00:00,PPC,SUMMER15,Home,East,1,0,5,1,145,0,117.12,0.0,0.0,0,0,0.0,60.36,0.0
DEMO_000806,CUST_0650,2025-02-03 13:00:00,Organic,FLASH20,Electronics,East,0,2,6,0,154,2,165.34,0.1,16.53,1,0,0.0,76.96,0.0
DEMO_000807,CUST_0453,2025-02-03 14:00:00,Direct,FLASH20,Home,East,1,3,8,0,136,2,66.39,0.1,6.64,1,1,59.75,33.23,26.52
